image_id,image_filename,image_doi,cell_id,bethesda_system,nucleus_x,nucleus_y
358,e0c93ad46ad5dac7832427c1eb191c9e.png,10.6084/m9.figshare.12230747,1547,LSIL,874,519
358,e0c93ad46ad5dac7832427c1eb191c9e.png,10.6084/m9.figshare.12230747,1548,LSIL,864,567
358,e0c93ad46ad5dac7832427c1eb191c9e.png,10.6084/m9.figshare.12230747,1549,LSIL,678,510
358,e0c93ad46ad5dac7832427c1eb191c9e.png,10.6084/m9.figshare.12230747,1550,Negative for intraepithelial lesion,257,22
358,e0c93ad46ad5dac7832427c1eb191c9e.png,10.6084/m9.figshare.12230747,1551,Negative for intraepithelial lesion,23,363
358,e0c93ad46ad5dac7832427c1eb191c9e.png,10.6084/m9.figshare.12230747,1552,Negative for intraepithelial lesion,474,118
358,e0c93ad46ad5dac7832427c1eb191c9e.png,10.6084/m9.figshare.12230747,1553,Negative for intraepithelial lesion,952,319
358,e0c93ad46ad5dac7832427c1eb191c9e.png,10.6084/m9.figshare.12230747,1554,Negative for intraepithelial lesion,764,732
358,e0c93ad46ad5dac7832427c1eb191c9e.png,10.6084/m9.figshare.12230747,1555,Negative for intraepithelial lesion,658,756
358,e0c93ad46ad5dac7832427c1eb191c9e.png,10.6084/m9.figshare.12230747,1556,Negative for intraepithelial lesion,480,667
358,e0c93ad46ad5dac7832427c1eb191c9e.png,10.6084/m9.figshare.12230747,1557,Negative for intraepithelial lesion,442,389
358,e0c93ad46ad5dac7832427c1eb191c9e.png,10.6084/m9.figshare.12230747,1558,Negative for intraepithelial lesion,458,850
358,e0c93ad46ad5dac7832427c1eb191c9e.png,10.6084/m9.figshare.12230747,1559,Negative for intraepithelial lesion,507,720
358,e0c93ad46ad5dac7832427c1eb191c9e.png,10.6084/m9.figshare.12230747,1560,Negative for intraepithelial lesion,1042,2
358,e0c93ad46ad5dac7832427c1eb191c9e.png,10.6084/m9.figshare.12230747,1561,Negative for intraepithelial lesion,483,478
355,efb31641309ac289f6c7d7259fe95ecb.png,10.6084/m9.figshare.12230738,1594,LSIL,527,242
355,efb31641309ac289f6c7d7259fe95ecb.png,10.6084/m9.figshare.12230738,1595,LSIL,518,275
355,efb31641309ac289f6c7d7259fe95ecb.png,10.6084/m9.figshare.12230738,1596,LSIL,472,553
355,efb31641309ac289f6c7d7259fe95ecb.png,10.6084/m9.figshare.12230738,1597,Negative for intraepithelial lesion,702,354
355,efb31641309ac289f6c7d7259fe95ecb.png,10.6084/m9.figshare.12230738,1598,Negative for intraepithelial lesion,1207,212
355,efb31641309ac289f6c7d7259fe95ecb.png,10.6084/m9.figshare.12230738,1599,Negative for intraepithelial lesion,1040,624
355,efb31641309ac289f6c7d7259fe95ecb.png,10.6084/m9.figshare.12230738,1600,Negative for intraepithelial lesion,695,504
355,efb31641309ac289f6c7d7259fe95ecb.png,10.6084/m9.figshare.12230738,1601,Negative for intraepithelial lesion,655,445
355,efb31641309ac289f6c7d7259fe95ecb.png,10.6084/m9.figshare.12230738,1602,Negative for intraepithelial lesion,659,565
355,efb31641309ac289f6c7d7259fe95ecb.png,10.6084/m9.figshare.12230738,1603,Negative for intraepithelial lesion,794,359
355,efb31641309ac289f6c7d7259fe95ecb.png,10.6084/m9.figshare.12230738,1604,Negative for intraepithelial lesion,699,795
355,efb31641309ac289f6c7d7259fe95ecb.png,10.6084/m9.figshare.12230738,1605,Negative for intraepithelial lesion,825,829
355,efb31641309ac289f6c7d7259fe95ecb.png,10.6084/m9.figshare.12230738,1606,Negative for intraepithelial lesion,353,757
355,efb31641309ac289f6c7d7259fe95ecb.png,10.6084/m9.figshare.12230738,1607,LSIL,458,360
355,efb31641309ac289f6c7d7259fe95ecb.png,10.6084/m9.figshare.12230738,1608,Negative for intraepithelial lesion,827,561
355,efb31641309ac289f6c7d7259fe95ecb.png,10.6084/m9.figshare.12230738,1609,Negative for intraepithelial lesion,853,591
355,efb31641309ac289f6c7d7259fe95ecb.png,10.6084/m9.figshare.12230738,1610,Negative for intraepithelial lesion,925,562
355,efb31641309ac289f6c7d7259fe95ecb.png,10.6084/m9.figshare.12230738,1611,Negative for intraepithelial lesion,1199,937
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1612,LSIL,1222,161
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1613,LSIL,1187,247
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1614,LSIL,1018,294
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1615,ASC-US,453,198
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1616,ASC-US,462,819
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1617,ASC-US,325,879
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1618,ASC-US,492,683
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1619,ASC-US,584,959
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1620,ASC-US,144,291
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1621,ASC-US,548,197
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1622,Negative for intraepithelial lesion,279,160
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1623,Negative for intraepithelial lesion,293,380
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1624,Negative for intraepithelial lesion,373,460
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1625,Negative for intraepithelial lesion,933,467
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1626,Negative for intraepithelial lesion,1127,215
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1627,Negative for intraepithelial lesion,157,486
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1628,LSIL,1184,384
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1629,Negative for intraepithelial lesion,64,1
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1630,ASC-US,874,677
353,151e9e19a4a8a347e2eeb00ad52a210f.png,10.6084/m9.figshare.12230732,1631,LSIL,677,203
353,151e9e19a4a8a347e2eeb00ad52a210f.png,10.6084/m9.figshare.12230732,1632,LSIL,575,569
353,151e9e19a4a8a347e2eeb00ad52a210f.png,10.6084/m9.figshare.12230732,1633,Negative for intraepithelial lesion,1083,989
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1634,LSIL,903,415
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1635,LSIL,623,549
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1636,LSIL,579,630
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1637,LSIL,629,667
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1638,LSIL,663,769
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1639,LSIL,658,826
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1640,LSIL,717,875
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1641,Negative for intraepithelial lesion,360,23
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1642,Negative for intraepithelial lesion,194,25
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1643,Negative for intraepithelial lesion,153,70
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1644,Negative for intraepithelial lesion,475,133
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1645,Negative for intraepithelial lesion,574,218
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1646,Negative for intraepithelial lesion,852,84
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1647,Negative for intraepithelial lesion,674,333
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1648,Negative for intraepithelial lesion,1039,220
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1649,Negative for intraepithelial lesion,1183,365
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1650,Negative for intraepithelial lesion,1250,331
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1651,Negative for intraepithelial lesion,738,488
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1652,Negative for intraepithelial lesion,874,610
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1653,Negative for intraepithelial lesion,1228,501
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1654,Negative for intraepithelial lesion,57,17
345,2abb345da4a749001db486464032e6ab.png,10.6084/m9.figshare.12230705,1839,LSIL,753,293
345,2abb345da4a749001db486464032e6ab.png,10.6084/m9.figshare.12230705,1840,LSIL,968,353
345,2abb345da4a749001db486464032e6ab.png,10.6084/m9.figshare.12230705,1841,LSIL,1014,514
345,2abb345da4a749001db486464032e6ab.png,10.6084/m9.figshare.12230705,1842,LSIL,1060,580
345,2abb345da4a749001db486464032e6ab.png,10.6084/m9.figshare.12230705,1843,Negative for intraepithelial lesion,149,886
345,2abb345da4a749001db486464032e6ab.png,10.6084/m9.figshare.12230705,1844,Negative for intraepithelial lesion,212,795
344,dbb1bf3a7bced124e9f9012a950eb06b.png,10.6084/m9.figshare.12230702,1845,LSIL,453,358
344,dbb1bf3a7bced124e9f9012a950eb06b.png,10.6084/m9.figshare.12230702,1846,LSIL,482,483
344,dbb1bf3a7bced124e9f9012a950eb06b.png,10.6084/m9.figshare.12230702,1847,Negative for intraepithelial lesion,635,326
344,dbb1bf3a7bced124e9f9012a950eb06b.png,10.6084/m9.figshare.12230702,1848,Negative for intraepithelial lesion,523,268
344,dbb1bf3a7bced124e9f9012a950eb06b.png,10.6084/m9.figshare.12230702,1849,Negative for intraepithelial lesion,532,355
344,dbb1bf3a7bced124e9f9012a950eb06b.png,10.6084/m9.figshare.12230702,1850,Negative for intraepithelial lesion,473,585
344,dbb1bf3a7bced124e9f9012a950eb06b.png,10.6084/m9.figshare.12230702,1851,Negative for intraepithelial lesion,494,606
344,dbb1bf3a7bced124e9f9012a950eb06b.png,10.6084/m9.figshare.12230702,1852,Negative for intraepithelial lesion,462,760
344,dbb1bf3a7bced124e9f9012a950eb06b.png,10.6084/m9.figshare.12230702,1853,Negative for intraepithelial lesion,764,701
344,dbb1bf3a7bced124e9f9012a950eb06b.png,10.6084/m9.figshare.12230702,1854,ASC-US,634,183
344,dbb1bf3a7bced124e9f9012a950eb06b.png,10.6084/m9.figshare.12230702,1855,ASC-US,664,222
344,dbb1bf3a7bced124e9f9012a950eb06b.png,10.6084/m9.figshare.12230702,1856,ASC-US,413,505
344,dbb1bf3a7bced124e9f9012a950eb06b.png,10.6084/m9.figshare.12230702,1857,ASC-US,714,414
344,dbb1bf3a7bced124e9f9012a950eb06b.png,10.6084/m9.figshare.12230702,1858,ASC-US,665,313
335,239fed60a9c2ffa1abce3e958b69f317.png,10.6084/m9.figshare.12230672,2229,LSIL,597,305
335,239fed60a9c2ffa1abce3e958b69f317.png,10.6084/m9.figshare.12230672,2230,LSIL,669,363
335,239fed60a9c2ffa1abce3e958b69f317.png,10.6084/m9.figshare.12230672,2231,LSIL,697,349
335,239fed60a9c2ffa1abce3e958b69f317.png,10.6084/m9.figshare.12230672,2232,LSIL,708,288
335,239fed60a9c2ffa1abce3e958b69f317.png,10.6084/m9.figshare.12230672,2233,LSIL,683,258
335,239fed60a9c2ffa1abce3e958b69f317.png,10.6084/m9.figshare.12230672,2234,Negative for intraepithelial lesion,162,254
335,239fed60a9c2ffa1abce3e958b69f317.png,10.6084/m9.figshare.12230672,2235,Negative for intraepithelial lesion,214,390
335,239fed60a9c2ffa1abce3e958b69f317.png,10.6084/m9.figshare.12230672,2236,Negative for intraepithelial lesion,562,80
335,239fed60a9c2ffa1abce3e958b69f317.png,10.6084/m9.figshare.12230672,2237,Negative for intraepithelial lesion,603,75
335,239fed60a9c2ffa1abce3e958b69f317.png,10.6084/m9.figshare.12230672,2238,Negative for intraepithelial lesion,832,299
335,239fed60a9c2ffa1abce3e958b69f317.png,10.6084/m9.figshare.12230672,2239,Negative for intraepithelial lesion,895,403
335,239fed60a9c2ffa1abce3e958b69f317.png,10.6084/m9.figshare.12230672,2240,Negative for intraepithelial lesion,667,478
335,239fed60a9c2ffa1abce3e958b69f317.png,10.6084/m9.figshare.12230672,2241,Negative for intraepithelial lesion,725,779
335,239fed60a9c2ffa1abce3e958b69f317.png,10.6084/m9.figshare.12230672,2242,Negative for intraepithelial lesion,860,910
335,239fed60a9c2ffa1abce3e958b69f317.png,10.6084/m9.figshare.12230672,2243,Negative for intraepithelial lesion,954,951
335,239fed60a9c2ffa1abce3e958b69f317.png,10.6084/m9.figshare.12230672,2244,Negative for intraepithelial lesion,983,941
333,a26e4ca310cc5150b95c849657f6d0d9.png,10.6084/m9.figshare.12230663,2276,LSIL,693,694
333,a26e4ca310cc5150b95c849657f6d0d9.png,10.6084/m9.figshare.12230663,2277,LSIL,745,594
333,a26e4ca310cc5150b95c849657f6d0d9.png,10.6084/m9.figshare.12230663,2278,Negative for intraepithelial lesion,679,285
333,a26e4ca310cc5150b95c849657f6d0d9.png,10.6084/m9.figshare.12230663,2279,Negative for intraepithelial lesion,532,489
333,a26e4ca310cc5150b95c849657f6d0d9.png,10.6084/m9.figshare.12230663,2280,Negative for intraepithelial lesion,543,515
333,a26e4ca310cc5150b95c849657f6d0d9.png,10.6084/m9.figshare.12230663,2281,Negative for intraepithelial lesion,987,585
332,fb5e83755f682922aee859fd52013c36.png,10.6084/m9.figshare.12230660,2282,LSIL,583,177
332,fb5e83755f682922aee859fd52013c36.png,10.6084/m9.figshare.12230660,2283,Negative for intraepithelial lesion,539,339
332,fb5e83755f682922aee859fd52013c36.png,10.6084/m9.figshare.12230660,2284,Negative for intraepithelial lesion,413,500
332,fb5e83755f682922aee859fd52013c36.png,10.6084/m9.figshare.12230660,2285,Negative for intraepithelial lesion,330,814
332,fb5e83755f682922aee859fd52013c36.png,10.6084/m9.figshare.12230660,2286,Negative for intraepithelial lesion,615,567
332,fb5e83755f682922aee859fd52013c36.png,10.6084/m9.figshare.12230660,2287,Negative for intraepithelial lesion,819,532
332,fb5e83755f682922aee859fd52013c36.png,10.6084/m9.figshare.12230660,2288,Negative for intraepithelial lesion,905,649
325,ea0a94ccb2d1cee563d9d1f88309967e.png,10.6084/m9.figshare.12230639,2414,LSIL,782,210
325,ea0a94ccb2d1cee563d9d1f88309967e.png,10.6084/m9.figshare.12230639,2415,LSIL,782,328
325,ea0a94ccb2d1cee563d9d1f88309967e.png,10.6084/m9.figshare.12230639,2416,Negative for intraepithelial lesion,420,291
325,ea0a94ccb2d1cee563d9d1f88309967e.png,10.6084/m9.figshare.12230639,2417,Negative for intraepithelial lesion,552,301
325,ea0a94ccb2d1cee563d9d1f88309967e.png,10.6084/m9.figshare.12230639,2418,Negative for intraepithelial lesion,1100,737
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2453,LSIL,633,375
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2454,LSIL,564,445
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2455,LSIL,940,489
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2456,LSIL,984,483
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2457,LSIL,883,179
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2458,ASC-US,1022,787
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2459,ASC-US,988,782
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2460,ASC-US,1058,735
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2461,ASC-US,1073,732
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2462,Negative for intraepithelial lesion,133,279
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2463,Negative for intraepithelial lesion,449,438
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2464,Negative for intraepithelial lesion,247,380
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2465,Negative for intraepithelial lesion,664,278
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2466,Negative for intraepithelial lesion,722,113
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2467,Negative for intraepithelial lesion,978,49
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2468,Negative for intraepithelial lesion,964,190
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2469,Negative for intraepithelial lesion,1104,140
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2470,Negative for intraepithelial lesion,1203,303
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2471,Negative for intraepithelial lesion,979,337
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2472,Negative for intraepithelial lesion,1137,444
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2473,Negative for intraepithelial lesion,802,627
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2474,Negative for intraepithelial lesion,603,534
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2475,Negative for intraepithelial lesion,284,713
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2476,Negative for intraepithelial lesion,784,849
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2477,Negative for intraepithelial lesion,265,2
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2478,Negative for intraepithelial lesion,1198,100
319,31a989e43eb0a9645509eb60e068aefc.png,10.6084/m9.figshare.12230618,2493,LSIL,444,540
319,31a989e43eb0a9645509eb60e068aefc.png,10.6084/m9.figshare.12230618,2494,LSIL,507,565
319,31a989e43eb0a9645509eb60e068aefc.png,10.6084/m9.figshare.12230618,2495,Negative for intraepithelial lesion,613,430
319,31a989e43eb0a9645509eb60e068aefc.png,10.6084/m9.figshare.12230618,2496,Negative for intraepithelial lesion,758,363
319,31a989e43eb0a9645509eb60e068aefc.png,10.6084/m9.figshare.12230618,2497,Negative for intraepithelial lesion,1184,362
319,31a989e43eb0a9645509eb60e068aefc.png,10.6084/m9.figshare.12230618,2498,Negative for intraepithelial lesion,309,746
319,31a989e43eb0a9645509eb60e068aefc.png,10.6084/m9.figshare.12230618,2499,Negative for intraepithelial lesion,134,980
319,31a989e43eb0a9645509eb60e068aefc.png,10.6084/m9.figshare.12230618,2500,Negative for intraepithelial lesion,443,899
319,31a989e43eb0a9645509eb60e068aefc.png,10.6084/m9.figshare.12230618,2501,Negative for intraepithelial lesion,919,987
319,31a989e43eb0a9645509eb60e068aefc.png,10.6084/m9.figshare.12230618,2502,Negative for intraepithelial lesion,1018,952
319,31a989e43eb0a9645509eb60e068aefc.png,10.6084/m9.figshare.12230618,2503,ASC-US,235,886
319,31a989e43eb0a9645509eb60e068aefc.png,10.6084/m9.figshare.12230618,2504,ASC-US,307,887
319,31a989e43eb0a9645509eb60e068aefc.png,10.6084/m9.figshare.12230618,2505,ASC-US,380,984
318,a30fcaf343b17a21a7018e1ed1ec907e.png,10.6084/m9.figshare.12230615,2506,LSIL,499,478
318,a30fcaf343b17a21a7018e1ed1ec907e.png,10.6084/m9.figshare.12230615,2507,LSIL,592,398
318,a30fcaf343b17a21a7018e1ed1ec907e.png,10.6084/m9.figshare.12230615,2508,LSIL,625,503
318,a30fcaf343b17a21a7018e1ed1ec907e.png,10.6084/m9.figshare.12230615,2509,LSIL,629,554
318,a30fcaf343b17a21a7018e1ed1ec907e.png,10.6084/m9.figshare.12230615,2510,LSIL,680,523
318,a30fcaf343b17a21a7018e1ed1ec907e.png,10.6084/m9.figshare.12230615,2511,Negative for intraepithelial lesion,842,564
318,a30fcaf343b17a21a7018e1ed1ec907e.png,10.6084/m9.figshare.12230615,2512,Negative for intraepithelial lesion,897,664
318,a30fcaf343b17a21a7018e1ed1ec907e.png,10.6084/m9.figshare.12230615,2513,Negative for intraepithelial lesion,778,667
318,a30fcaf343b17a21a7018e1ed1ec907e.png,10.6084/m9.figshare.12230615,2514,Negative for intraepithelial lesion,715,731
318,a30fcaf343b17a21a7018e1ed1ec907e.png,10.6084/m9.figshare.12230615,2515,Negative for intraepithelial lesion,690,637
318,a30fcaf343b17a21a7018e1ed1ec907e.png,10.6084/m9.figshare.12230615,2516,Negative for intraepithelial lesion,624,652
312,e195831951b7e556d3ca5f497ad4bc9c.png,10.6084/m9.figshare.12230597,2584,LSIL,769,300
312,e195831951b7e556d3ca5f497ad4bc9c.png,10.6084/m9.figshare.12230597,2585,LSIL,802,350
312,e195831951b7e556d3ca5f497ad4bc9c.png,10.6084/m9.figshare.12230597,2586,Negative for intraepithelial lesion,197,539
