id_cel,label,area,compacidade,excentricidade
9635,ASC-H,2772,0.0324,1.09
9636,ASC-H,4927,0.0124,1.86
9637,ASC-H,17899,0.0247,1.24
9638,ASC-H,22493,0.0218,0.66
9639,ASC-H,15051,0.0239,1.29
9640,ASC-H,23824,0.0223,0.57
9642,ASC-H,10809,0.0412,0.88
9643,ASC-H,746,0.0647,1.55
9644,ASC-H,16110,0.0234,1.62
9645,ASC-H,20634,0.027,1.21
9646,ASC-H,18790,0.0378,1.99
9647,ASC-H,18446,0.0255,0.55
9648,ASC-H,19911,0.0228,0.82
9649,ASC-H,19920,0.0315,0.89
9650,ASC-H,18873,0.0184,1.1
9651,ASC-H,14724,0.0294,1.04
9652,ASC-H,14935,0.0288,0.89
9653,ASC-H,12191,0.0361,1.42
9654,ASC-H,1538,0.0707,0.71
9655,ASC-H,14102,0.0178,0.76
9656,ASC-H,14227,0.0182,1.12
9657,ASC-H,1981,0.0248,1.66
9658,ASC-H,19091,0.0168,2.0
9659,ASC-H,21470,0.0147,2.11
9660,ASC-H,16316,0.0098,1.86
9661,ASC-H,23060,0.0284,2.47
9662,ASC-H,17817,0.009,1.71
9663,ASC-H,11990,0.0133,1.05
9664,ASC-H,19018,0.0166,1.5
9665,ASC-H,924,0.0501,1.9
9666,ASC-H,14704,0.0198,2.08
9667,ASC-H,10699,0.0147,1.33
9668,ASC-H,13798,0.0119,0.3
9669,ASC-H,17444,0.0235,0.99
9670,ASC-H,11103,0.0128,1.5
9671,ASC-H,2424,0.0266,2.41
9672,ASC-H,13585,0.0159,1.13
9673,ASC-H,15922,0.0344,0.73
9674,ASC-H,4505,0.0108,1.93
9675,ASC-H,9224,0.0118,2.36
9676,ASC-H,10486,0.0167,14.91
9677,ASC-H,10156,0.0397,2.19
9678,ASC-H,7751,0.0118,1.03
9679,ASC-H,8909,0.0135,1.42
9680,ASC-H,12403,0.0239,1.96
9681,ASC-H,14295,0.032,2.18
9682,ASC-H,14970,0.0315,2.49
9683,ASC-H,12453,0.0229,3.38
9684,ASC-H,9805,0.0194,2.05
9685,ASC-H,7430,0.0181,1.24
9686,ASC-H,11835,0.0287,1.79
9687,ASC-H,14432,0.0341,2.3
9688,ASC-H,1105,0.028,5.73
9689,ASC-H,1239,0.0299,5.47
9690,ASC-H,635,0.0582,1.63
9691,ASC-H,399,0.0403,2.23
9692,ASC-H,666,0.0608,1.94
9693,ASC-H,5450,0.0209,2.91
9694,ASC-H,3321,0.0177,2.02
9696,ASC-H,2819,0.0312,2.2
9697,ASC-H,5009,0.0284,2.01
9698,ASC-H,4862,0.0336,2.64
9699,ASC-H,2478,0.0487,1.39
9700,ASC-H,1240,0.05,1.21
9701,ASC-H,584,0.0433,1.97
9702,ASC-H,1483,0.0572,0.86
9703,ASC-H,925,0.0718,0.54
9704,ASC-H,2530,0.0652,0.85
9705,ASC-H,2906,0.0211,1.62
9706,ASC-H,950,0.0731,0.64
9707,ASC-H,1239,0.0492,1.6
9712,ASC-H,9297,0.017,0.82
9713,ASC-H,11397,0.0164,1.32
9714,ASC-H,11216,0.0164,1.09
9715,ASC-H,2190,0.066,1.16
9716,ASC-H,904,0.0682,1.23
9717,ASC-H,1092,0.0706,0.69
9718,ASC-H,5908,0.0305,1.6
9719,ASC-H,2348,0.0408,1.91
9720,ASC-H,27287,0.0215,0.56
9721,ASC-H,3029,0.0292,1.6
9722,ASC-H,18480,0.0138,0.85
9723,ASC-H,13552,0.0243,1.25
9724,ASC-H,4355,0.0369,0.73
9725,ASC-H,3093,0.0156,0.98
9726,ASC-H,20258,0.0158,1.25
9727,ASC-H,24633,0.0239,2.06
9728,ASC-H,11180,0.0183,1.33
9729,ASC-H,11242,0.022,1.35
9730,ASC-H,27813,0.0177,0.56
9731,ASC-H,1946,0.0371,1.12
9732,ASC-H,1283,0.0651,1.39
9733,ASC-H,2760,0.0604,1.24
9734,ASC-H,29609,0.0079,0.5
9735,ASC-H,1498,0.0329,1.36
9736,ASC-H,28548,0.0166,0.58
9737,ASC-H,9063,0.0249,0.8
9738,ASC-H,26306,0.0131,0.46
9739,ASC-H,29887,0.0097,0.65
9740,ASC-H,17948,0.0203,0.17
9741,ASC-H,8411,0.0148,1.11
9742,ASC-H,11524,0.0223,0.89
9743,ASC-H,347,0.0306,2.9
9744,ASC-H,16525,0.0114,0.8
9745,ASC-H,3309,0.0227,0.88
9746,ASC-H,28196,0.0184,0.69
9747,ASC-H,15121,0.0086,0.86
9748,ASC-H,21770,0.0137,1.02
9749,ASC-H,24006,0.0116,0.82
9750,ASC-H,14823,0.0199,1.32
9751,ASC-H,17969,0.0116,1.01
9752,ASC-H,16898,0.0145,1.32
9753,ASC-H,382,0.0448,3.35
9754,ASC-H,759,0.0583,1.92
9755,ASC-H,15484,0.0136,1.02
9756,ASC-H,12713,0.0206,1.34
9757,ASC-H,16864,0.0185,0.95
9758,ASC-H,14854,0.025,1.1
9759,ASC-H,16295,0.0132,0.81
9760,ASC-H,11702,0.0111,0.81
9761,ASC-H,2533,0.0295,2.41
9762,ASC-H,1360,0.0595,0.85
9763,ASC-H,789,0.0572,0.82
9764,ASC-H,14588,0.0179,0.4
9765,ASC-H,17612,0.0165,1.62
9766,ASC-H,21637,0.019,1.08
9767,ASC-H,27249,0.0169,1.06
9768,ASC-H,12052,0.0138,1.28
9769,ASC-H,1077,0.0653,1.06
9770,ASC-H,14827,0.0275,1.22
9771,ASC-H,20755,0.0136,0.67
9772,ASC-H,21961,0.0101,0.59
9773,ASC-H,13449,0.0159,1.19
9774,ASC-H,14152,0.0108,1.18
9775,ASC-H,14630,0.0088,1.37
9776,ASC-H,6376,0.0242,1.57
9777,ASC-H,6083,0.0264,1.54
9778,ASC-H,20395,0.0173,1.29
9779,ASC-H,37073,0.0215,0.71
9780,ASC-H,26322,0.0114,0.46
9781,ASC-H,15024,0.0183,1.61
9782,ASC-H,1643,0.0308,1.67
9783,ASC-H,1298,0.0239,1.76
9784,ASC-H,1958,0.0457,1.19
9785,ASC-H,1950,0.0349,1.14
9786,ASC-H,1181,0.0682,1.1
9806,ASC-H,17076,0.0114,0.85
9807,ASC-H,18010,0.0179,0.99
9808,ASC-H,22033,0.0109,1.06
9809,ASC-H,14129,0.0219,1.11
9810,ASC-H,16962,0.0195,1.17
9811,ASC-H,16753,0.0196,0.82
9812,ASC-H,22572,0.0119,0.72
9813,ASC-H,27722,0.0161,0.76
9814,ASC-H,27908,0.021,0.99
9815,ASC-H,27009,0.0205,1.34
9816,ASC-H,32767,0.0281,0.52
9817,ASC-H,30494,0.0161,0.65
9818,ASC-H,12368,0.011,0.87
9819,ASC-H,23332,0.0151,0.61
9820,ASC-H,16358,0.0174,1.24
9821,ASC-H,24537,0.0211,0.66
9822,ASC-H,18362,0.0215,0.91
9832,ASC-H,8189,0.018,0.5
9833,ASC-H,8409,0.0147,0.5
9834,ASC-H,9033,0.0163,0.37
9835,ASC-H,10350,0.0162,0.68
9836,ASC-H,13109,0.012,1.55
9837,ASC-H,8061,0.0178,0.42
9838,ASC-H,1864,0.0529,0.91
9839,ASC-H,1220,0.0652,1.16
9840,ASC-H,1812,0.0473,1.5
9841,ASC-H,6836,0.0162,0.59
9842,ASC-H,9126,0.0173,0.79
9843,ASC-H,1626,0.0668,1.19
9844,ASC-H,1080,0.0611,1.85
9845,ASC-H,865,0.0678,1.03
9846,ASC-H,722,0.0729,0.96
9847,ASC-H,1108,0.0665,1.17
9848,ASC-H,846,0.0685,1.22
9849,ASC-H,3946,0.0163,2.6
9850,ASC-H,3694,0.0433,1.11
9873,ASC-H,20133,0.0102,0.97
9874,ASC-H,23037,0.0182,1.04
9875,ASC-H,29694,0.0179,0.77
9876,ASC-H,23181,0.0071,0.17
9877,ASC-H,30368,0.029,0.47
9878,ASC-H,35720,0.0329,1.41
9879,ASC-H,27781,0.017,0.7
9880,ASC-H,30354,0.0234,0.48
9881,ASC-H,25546,0.0179,0.66
9882,ASC-H,17783,0.0194,0.96
9883,ASC-H,21608,0.03,1.45
9884,ASC-H,22393,0.0365,2.0
9885,ASC-H,27802,0.0329,1.08
9886,ASC-H,26737,0.0187,1.2
9887,ASC-H,24149,0.0146,0.48
9888,ASC-H,26794,0.0113,0.56
9889,ASC-H,25968,0.0176,0.62
9890,ASC-H,25740,0.0122,0.61
9891,ASC-H,15907,0.0119,0.92
9892,ASC-H,29871,0.0066,0.69
9893,ASC-H,34878,0.0232,1.23
9894,ASC-H,30827,0.0141,0.44
9895,ASC-H,18640,0.0103,1.2
9896,ASC-H,12493,0.0084,1.58
9914,ASC-H,9432,0.0076,0.62
9926,ASC-H,3097,0.0302,1.92
9927,ASC-H,1583,0.0588,1.14
9928,ASC-H,2212,0.0493,0.57
9929,ASC-H,1010,0.0702,0.91
9930,ASC-H,2119,0.0317,0.97
9931,ASC-H,1679,0.0517,0.97
9932,ASC-H,1090,0.0533,0.2
9933,ASC-H,6734,0.01,0.57
9934,ASC-H,18576,0.008,0.97
9935,ASC-H,1012,0.0659,1.35
9936,ASC-H,1178,0.0691,1.1
9937,ASC-H,13884,0.0203,1.0
9938,ASC-H,11571,0.01,1.12
9939,ASC-H,7291,0.0136,1.03
9940,ASC-H,17728,0.0157,1.07
9941,ASC-H,11755,0.0165,0.82
9944,ASC-H,1623,0.0471,1.35
9953,ASC-H,2451,0.0651,1.17
9954,ASC-H,2303,0.0664,1.23
9955,ASC-H,5036,0.0352,1.1
9965,ASC-H,11742,0.0216,0.79
9966,ASC-H,11244,0.024,0.53
9982,ASC-H,2925,0.0402,1.97
9983,ASC-H,3055,0.0407,1.87
9984,ASC-H,7459,0.0191,1.09
9985,ASC-H,6962,0.0187,0.71
9986,ASC-H,10211,0.0175,1.83
9987,ASC-H,10749,0.0167,1.96
9988,ASC-H,6238,0.0144,2.5
9989,ASC-H,2505,0.0313,1.9
9990,ASC-H,1444,0.048,1.48
9991,ASC-H,5216,0.0341,2.37
9992,ASC-H,19937,0.0254,1.36
9993,ASC-H,18561,0.0099,1.01
9994,ASC-H,17028,0.023,1.25
9995,ASC-H,6527,0.0165,1.85
9996,ASC-H,12852,0.0145,0.46
9997,ASC-H,12102,0.0271,0.44
9998,ASC-H,1327,0.0438,1.65
9999,ASC-H,1252,0.0427,1.55
100,ASC-US,5957,0.0201,2.45
1004,ASC-US,3727,0.0269,2.02
10141,ASC-US,1989,0.0679,0.59
10169,ASC-US,1803,0.0619,1.1
10170,ASC-US,1973,0.0637,1.0
10171,ASC-US,24950,0.0215,0.24
10172,ASC-US,773,0.0747,0.37
10188,ASC-US,1634,0.0723,0.66
10189,ASC-US,12432,0.0332,0.39
10190,ASC-US,19977,0.0148,0.96
10191,ASC-US,7519,0.0502,1.6
10206,ASC-US,1004,0.0659,0.7
10207,ASC-US,1283,0.0716,0.85
10208,ASC-US,27022,0.0568,1.78
10211,ASC-US,1343,0.0603,1.2
10212,ASC-US,1285,0.0609,1.14
10213,ASC-US,2459,0.0424,0.45
10214,ASC-US,1422,0.0478,2.1
10215,ASC-US,1458,0.0491,2.09
10350,ASC-US,22867,0.0092,0.95
10364,ASC-US,12841,0.0083,0.24
10366,ASC-US,8923,0.0209,1.77
10367,ASC-US,10739,0.0128,0.73
10370,ASC-US,18541,0.007,0.63
10371,ASC-US,3464,0.024,1.14
10372,ASC-US,18015,0.0098,0.62
10373,ASC-US,19321,0.0149,0.85
10374,ASC-US,1557,0.0691,1.08
10388,ASC-US,9078,0.0289,1.14
10391,ASC-US,5364,0.0225,1.24
1040,ASC-US,3277,0.065,0.6
10437,ASC-US,23883,0.0268,1.42
1046,ASC-US,5767,0.04,0.57
1051,ASC-US,1729,0.0473,1.08
1052,ASC-US,10419,0.0079,0.73
1053,ASC-US,3108,0.0631,0.66
1054,ASC-US,3082,0.0639,0.67
1055,ASC-US,2035,0.0627,1.61
1056,ASC-US,10192,0.0152,1.02
10561,ASC-US,4787,0.0339,1.63
1057,ASC-US,2732,0.0579,0.94
1058,ASC-US,25413,0.0345,0.61
1059,ASC-US,9973,0.0127,0.98
1060,ASC-US,15694,0.0183,0.26
1061,ASC-US,1413,0.0636,0.66
1062,ASC-US,1623,0.0709,0.78
1063,ASC-US,12285,0.0115,0.83
1064,ASC-US,1163,0.0613,1.08
10652,ASC-US,27514,0.0235,0.49
10718,ASC-US,24278,0.0389,0.6
10719,ASC-US,25313,0.0213,0.78
1072,ASC-US,8994,0.0361,0.95
10720,ASC-US,17575,0.0085,1.6
1073,ASC-US,6167,0.0394,0.68
1074,ASC-US,2221,0.065,1.18
1075,ASC-US,13359,0.0052,0.17
10758,ASC-US,2854,0.0688,0.83
10759,ASC-US,2730,0.0681,0.82
1076,ASC-US,3208,0.0563,0.75
1077,ASC-US,15010,0.0158,1.27
10772,ASC-US,16185,0.03,0.92
10773,ASC-US,20956,0.0234,0.91
1078,ASC-US,1755,0.0593,1.37
1079,ASC-US,4196,0.0121,1.17
1080,ASC-US,25048,0.0149,1.47
1081,ASC-US,12095,0.0204,0.83
10881,ASC-US,12430,0.0169,1.85
10882,ASC-US,8068,0.0381,1.53
10883,ASC-US,15342,0.0304,2.2
10884,ASC-US,16891,0.0333,1.79
10885,ASC-US,17380,0.0241,0.75
10886,ASC-US,26240,0.0303,0.91
10887,ASC-US,13344,0.0226,1.66
1089,ASC-US,4575,0.0397,1.22
1090,ASC-US,12630,0.0151,1.41
1091,ASC-US,10512,0.0212,1.51
10925,ASC-US,4852,0.014,1.52
10926,ASC-US,2706,0.0222,0.71
10927,ASC-US,4205,0.028,1.4
10946,ASC-US,1710,0.0475,1.65
10947,ASC-US,7208,0.0688,0.68
10948,ASC-US,7302,0.0685,0.69
10949,ASC-US,4641,0.0669,0.73
10950,ASC-US,2972,0.0278,1.11
10984,ASC-US,2018,0.0621,0.41
10991,ASC-US,7289,0.0286,1.21
11043,ASC-US,18260,0.0058,0.28
11044,ASC-US,2054,0.0509,0.73
1109,ASC-US,11971,0.0128,0.56
1110,ASC-US,2146,0.0158,1.43
1111,ASC-US,1728,0.0491,1.02
11113,ASC-US,15785,0.0205,1.24
11114,ASC-US,14061,0.0158,1.44
1112,ASC-US,6141,0.0123,1.01
1113,ASC-US,8500,0.0274,1.98
1114,ASC-US,1977,0.036,2.38
11141,ASC-US,6130,0.0224,1.1
1115,ASC-US,13824,0.0102,0.91
11175,ASC-US,6930,0.0447,0.56
11176,ASC-US,9628,0.0248,1.27
11231,ASC-US,12723,0.0179,1.6
11232,ASC-US,23734,0.0104,0.63
1125,ASC-US,8300,0.0297,1.82
1126,ASC-US,3187,0.0251,2.1
11262,ASC-US,2655,0.0663,0.55
1127,ASC-US,755,0.0606,1.67
11434,ASC-US,2645,0.0591,1.53
11435,ASC-US,1883,0.0373,1.8
11436,ASC-US,240,0.0638,1.2
11437,ASC-US,2378,0.0377,1.47
11438,ASC-US,1192,0.06,1.2
11439,ASC-US,645,0.072,0.71
11442,ASC-US,1291,0.0714,0.72
11480,ASC-US,3103,0.0332,1.82
11481,ASC-US,796,0.0604,0.48
11482,ASC-US,10455,0.0118,1.01
11483,ASC-US,1295,0.0468,1.24
11484,ASC-US,9406,0.0085,0.78
11485,ASC-US,28990,0.0362,1.45
11486,ASC-US,1425,0.0691,0.46
11487,ASC-US,15244,0.0233,0.53
11488,ASC-US,4983,0.0172,2.33
11489,ASC-US,2171,0.0697,0.61
11490,ASC-US,2356,0.0714,0.46
11491,ASC-US,22483,0.0298,1.5
11492,ASC-US,2261,0.0631,1.21
11522,ASC-US,19000,0.0247,1.66
1307,ASC-US,4723,0.0387,0.74
1308,ASC-US,1668,0.0678,1.17
1309,ASC-US,9045,0.0153,0.51
1320,ASC-US,2047,0.0712,0.69
1321,ASC-US,2878,0.041,2.13
1339,ASC-US,17065,0.011,1.31
1505,ASC-US,8988,0.0178,1.35
1506,ASC-US,6397,0.0255,1.96
1545,ASC-US,1805,0.0706,0.83
1615,ASC-US,3363,0.0724,0.17
1616,ASC-US,1427,0.0348,0.92
1617,ASC-US,3375,0.0644,0.61
1618,ASC-US,2780,0.0563,0.66
1619,ASC-US,22954,0.0115,1.52
1620,ASC-US,2352,0.0713,0.75
1621,ASC-US,4776,0.0168,1.67
1630,ASC-US,4810,0.0223,1.3
1802,ASC-US,13697,0.0141,1.19
1803,ASC-US,14585,0.0104,0.7
1804,ASC-US,2781,0.0404,2.0
1805,ASC-US,1232,0.0702,0.81
1806,ASC-US,15297,0.0138,0.62
1807,ASC-US,2997,0.0389,1.43
1854,ASC-US,3491,0.0201,1.1
1855,ASC-US,1755,0.0429,1.02
1856,ASC-US,814,0.0333,1.02
1857,ASC-US,6608,0.0145,1.46
1858,ASC-US,4264,0.0161,0.71
2154,ASC-US,7989,0.0319,0.84
2159,ASC-US,20497,0.0185,0.48
2458,ASC-US,2696,0.057,1.51
2459,ASC-US,2538,0.0564,1.5
2460,ASC-US,2327,0.0553,1.93
2461,ASC-US,5833,0.022,2.47
2492,ASC-US,22211,0.0284,1.16
2503,ASC-US,2559,0.0241,0.65
2504,ASC-US,4621,0.0188,1.54
2505,ASC-US,25541,0.0298,1.48
2517,ASC-US,3526,0.0629,0.75
2518,ASC-US,3634,0.0404,1.46
2519,ASC-US,5826,0.0487,1.55
2659,ASC-US,3204,0.0422,0.63
2660,ASC-US,3204,0.0422,0.63
2733,ASC-US,9077,0.0144,0.85
2750,ASC-US,2410,0.0409,1.02
2753,ASC-US,1228,0.0553,0.57
2764,ASC-US,25966,0.0083,0.58
2768,ASC-US,17080,0.0316,1.07
2789,ASC-US,2249,0.071,0.45
2790,ASC-US,1531,0.0692,0.74
2791,ASC-US,1623,0.0704,0.85
2792,ASC-US,5439,0.0218,1.33
2793,ASC-US,690,0.0475,1.54
2794,ASC-US,4684,0.0097,1.65
2795,ASC-US,13606,0.0103,0.88
2869,ASC-US,11673,0.018,1.48
2870,ASC-US,5957,0.0151,1.62
2874,ASC-US,3219,0.0384,1.46
2875,ASC-US,2686,0.0222,1.5
2898,ASC-US,2709,0.0667,1.06
2909,ASC-US,7524,0.0225,1.15
2929,ASC-US,20092,0.0373,1.55
2930,ASC-US,1463,0.0532,2.3
2931,ASC-US,12977,0.0279,2.05
2932,ASC-US,4857,0.0151,1.61
2939,ASC-US,1915,0.066,1.12
2940,ASC-US,1817,0.0687,0.37
2946,ASC-US,15298,0.0107,1.62
2947,ASC-US,18908,0.015,1.05
2948,ASC-US,1861,0.058,1.1
2985,ASC-US,16318,0.0063,1.09
2986,ASC-US,6839,0.0147,0.74
3008,ASC-US,1825,0.0575,1.93
3009,ASC-US,1615,0.0637,1.08
3010,ASC-US,1149,0.0572,1.91
3011,ASC-US,2960,0.0495,1.28
3012,ASC-US,2392,0.0642,0.96
3013,ASC-US,25793,0.0404,1.99
3018,ASC-US,2897,0.0664,1.03
3019,ASC-US,2960,0.0496,0.26
3024,ASC-US,8713,0.0151,1.77
3025,ASC-US,4816,0.0256,1.13
3026,ASC-US,7359,0.0152,2.31
3027,ASC-US,19699,0.0251,0.62
3028,ASC-US,1377,0.0698,0.77
3029,ASC-US,10548,0.0121,0.99
3030,ASC-US,2952,0.0266,1.1
3044,ASC-US,12369,0.015,0.93
3045,ASC-US,5336,0.0227,2.62
3046,ASC-US,12316,0.0105,1.15
3047,ASC-US,7291,0.036,1.09
3048,ASC-US,5265,0.0263,1.22
3049,ASC-US,1719,0.0402,1.99
3050,ASC-US,2051,0.0287,2.59
3068,ASC-US,8832,0.0158,0.62
3070,ASC-US,1966,0.0706,0.56
3071,ASC-US,13219,0.0179,0.53
3072,ASC-US,11058,0.0096,0.32
3073,ASC-US,1706,0.0716,0.82
3076,ASC-US,3228,0.0646,0.85
3077,ASC-US,4436,0.0624,1.09
3078,ASC-US,4466,0.0622,1.11
3079,ASC-US,1691,0.0391,3.59
3080,ASC-US,1522,0.0663,0.91
3083,ASC-US,1029,0.046,1.95
3084,ASC-US,36432,0.0367,0.74
3085,ASC-US,6760,0.0136,1.02
3086,ASC-US,6264,0.0133,0.99
3087,ASC-US,1514,0.0333,2.02
3088,ASC-US,2692,0.0566,1.03
3089,ASC-US,817,0.068,0.87
3090,ASC-US,1411,0.0682,1.22
3091,ASC-US,1988,0.048,0.35
3092,ASC-US,1091,0.0546,1.96
3093,ASC-US,1934,0.0507,0.69
3094,ASC-US,1041,0.0386,2.26
3095,ASC-US,897,0.0499,2.36
3096,ASC-US,952,0.0508,2.05
3097,ASC-US,1510,0.0666,0.99
3098,ASC-US,1605,0.0611,0.97
3099,ASC-US,1337,0.0483,0.62
3100,ASC-US,1699,0.0637,1.61
3101,ASC-US,2069,0.0698,0.87
3107,ASC-US,9946,0.0101,1.69
3108,ASC-US,1764,0.0373,1.93
3109,ASC-US,3207,0.0355,1.56
3110,ASC-US,7763,0.0147,1.85
3111,ASC-US,5515,0.0105,0.91
3112,ASC-US,1212,0.063,1.36
3113,ASC-US,22265,0.0049,0.52
3150,ASC-US,2499,0.061,0.61
3151,ASC-US,1766,0.0683,1.03
3152,ASC-US,961,0.0499,1.05
3153,ASC-US,2094,0.054,1.39
3159,ASC-US,1472,0.0594,1.43
3160,ASC-US,2403,0.0299,1.5
3161,ASC-US,1392,0.0668,0.83
3162,ASC-US,1675,0.0605,1.22
3163,ASC-US,1783,0.0662,0.69
3164,ASC-US,867,0.063,1.02
3165,ASC-US,1497,0.0575,1.55
3166,ASC-US,1606,0.0584,1.53
3167,ASC-US,1965,0.0215,1.75
3168,ASC-US,1118,0.0609,1.23
3169,ASC-US,1876,0.0597,1.14
3170,ASC-US,3160,0.0618,1.2
3171,ASC-US,2137,0.0697,0.77
3210,ASC-US,4239,0.0193,2.51
3211,ASC-US,4299,0.0182,2.23
3212,ASC-US,7505,0.0092,1.59
3213,ASC-US,4620,0.0109,2.83
3214,ASC-US,2408,0.0571,1.85
3225,ASC-US,13949,0.0231,0.35
3238,ASC-US,4055,0.0418,1.71
3239,ASC-US,10523,0.022,1.15
3240,ASC-US,18394,0.021,0.97
3242,ASC-US,36819,0.0452,0.65
3243,ASC-US,1508,0.0527,1.26
3248,ASC-US,2609,0.0696,0.74
3249,ASC-US,7138,0.0144,0.89
3250,ASC-US,3611,0.0576,0.75
3274,ASC-US,5361,0.061,0.73
3275,ASC-US,7253,0.0195,0.99
3276,ASC-US,5383,0.0616,0.73
3336,ASC-US,2445,0.071,0.66
3337,ASC-US,3121,0.0728,0.32
3374,ASC-US,9307,0.0132,0.9
3375,ASC-US,13514,0.0086,0.77
3376,ASC-US,7688,0.0178,1.51
3377,ASC-US,9159,0.0143,0.97
3418,ASC-US,2042,0.0613,1.62
3419,ASC-US,12292,0.0284,1.56
3439,ASC-US,28610,0.0406,1.76
3440,ASC-US,6806,0.018,1.68
3441,ASC-US,29617,0.0478,1.35
3442,ASC-US,27615,0.0483,1.19
3443,ASC-US,26453,0.038,0.88
3444,ASC-US,25673,0.0386,2.41
3445,ASC-US,29447,0.0425,1.68
3446,ASC-US,20055,0.0263,2.75
3447,ASC-US,24822,0.0338,1.66
3448,ASC-US,11884,0.0308,2.15
3491,ASC-US,7111,0.0669,0.94
3492,ASC-US,7452,0.0668,0.88
3511,ASC-US,18542,0.0176,0.73
3512,ASC-US,19579,0.0133,1.5
3513,ASC-US,3994,0.0581,1.42
3514,ASC-US,3861,0.059,1.57
3520,ASC-US,2141,0.0659,1.17
3521,ASC-US,4441,0.0707,0.22
3533,ASC-US,6777,0.0601,1.2
3534,ASC-US,6713,0.0594,1.18
3558,ASC-US,20854,0.0221,1.06
3559,ASC-US,5636,0.0501,1.97
3578,ASC-US,8779,0.0285,0.62
3579,ASC-US,7048,0.0366,1.48
3605,ASC-US,3886,0.0582,1.81
3606,ASC-US,4154,0.0585,1.73
3607,ASC-US,20700,0.0191,1.2
3608,ASC-US,22674,0.0145,0.79
3613,ASC-US,15176,0.0209,1.28
3643,ASC-US,6058,0.0622,1.14
3664,ASC-US,2177,0.0498,1.32
3673,ASC-US,2888,0.068,0.81
3674,ASC-US,2736,0.0659,0.82
3690,ASC-US,3820,0.0304,1.28
3709,ASC-US,2277,0.059,1.7
3739,ASC-US,2222,0.0706,0.82
3740,ASC-US,7344,0.0252,2.2
3758,ASC-US,1415,0.0626,0.5
3761,ASC-US,2069,0.0515,1.03
3785,ASC-US,17610,0.0295,2.59
3786,ASC-US,12774,0.0275,3.16
3797,ASC-US,5945,0.0124,1.49
3798,ASC-US,6566,0.0109,1.46
3802,ASC-US,4787,0.0591,1.52
3803,ASC-US,4830,0.0584,1.48
3844,ASC-US,899,0.0553,2.09
3853,ASC-US,2882,0.0282,0.51
3854,ASC-US,2559,0.0177,2.24
3855,ASC-US,11206,0.0256,1.61
3856,ASC-US,1827,0.0726,0.56
3915,ASC-US,17332,0.009,1.33
3916,ASC-US,7048,0.0104,0.88
3937,ASC-US,1520,0.0723,0.73
3938,ASC-US,1109,0.0706,0.67
4053,ASC-US,18609,0.0105,1.18
4054,ASC-US,8154,0.0117,0.99
4055,ASC-US,3178,0.052,1.68
4056,ASC-US,2707,0.0505,1.81
4100,ASC-US,690,0.076,0.37
4269,ASC-US,22642,0.025,0.93
4270,ASC-US,18308,0.0321,0.1
4271,ASC-US,12193,0.0093,0.91
4272,ASC-US,18282,0.0139,0.93
4273,ASC-US,19898,0.0196,0.42
4274,ASC-US,3870,0.0237,1.04
4275,ASC-US,11435,0.0095,0.83
4276,ASC-US,6826,0.0165,1.65
4277,ASC-US,2243,0.0261,3.67
4284,ASC-US,2545,0.058,1.01
4285,ASC-US,1223,0.0266,1.35
4286,ASC-US,4828,0.0062,2.06
4287,ASC-US,1576,0.0706,0.71
4288,ASC-US,1190,0.0493,1.01
4289,ASC-US,18522,0.0137,0.33
4290,ASC-US,4210,0.032,0.73
4291,ASC-US,4020,0.03,0.66
4292,ASC-US,2485,0.0475,1.5
4293,ASC-US,4983,0.0363,1.27
4294,ASC-US,3978,0.0432,1.2
4295,ASC-US,7995,0.0338,1.38
4350,ASC-US,13832,0.0122,0.89
4390,ASC-US,14885,0.047,0.75
4391,ASC-US,10978,0.0207,0.87
4402,ASC-US,6785,0.0704,0.71
4451,ASC-US,26812,0.0195,0.94
4460,ASC-US,2920,0.0379,1.0
4461,ASC-US,3558,0.0401,0.71
4462,ASC-US,2742,0.0395,1.92
4463,ASC-US,14802,0.0236,0.5
4468,ASC-US,22423,0.0225,1.24
4482,ASC-US,6855,0.0193,0.88
4491,ASC-US,1066,0.0216,1.09
4615,ASC-US,5090,0.0686,0.97
4616,ASC-US,3475,0.0628,0.82
4617,ASC-US,2693,0.0254,2.11
4623,ASC-US,2330,0.0668,1.1
4624,ASC-US,14040,0.025,0.97
4625,ASC-US,3350,0.0687,0.89
4673,ASC-US,3424,0.0412,3.11
4674,ASC-US,3381,0.0426,3.4
4692,ASC-US,11107,0.0124,0.89
4700,ASC-US,5425,0.0147,1.96
4706,ASC-US,3814,0.0686,0.91
4721,ASC-US,2813,0.0418,1.09
4722,ASC-US,2856,0.0707,0.39
4768,ASC-US,3836,0.0556,1.69
4769,ASC-US,2628,0.0712,0.52
4770,ASC-US,2705,0.0309,1.71
4784,ASC-US,5945,0.0262,1.28
4786,ASC-US,4780,0.0303,1.91
4798,ASC-US,1954,0.0701,0.72
4799,ASC-US,6722,0.0295,1.02
4814,ASC-US,3401,0.0632,0.42
4817,ASC-US,22199,0.0149,0.53
4818,ASC-US,13159,0.0151,0.74
4819,ASC-US,15481,0.0118,1.16
4820,ASC-US,7613,0.0119,1.62
4821,ASC-US,13252,0.0373,0.71
4822,ASC-US,34485,0.0569,2.03
4823,ASC-US,20554,0.0143,0.84
4824,ASC-US,12430,0.0118,1.12
4825,ASC-US,11870,0.0115,0.45
4843,ASC-US,1599,0.0619,1.14
4844,ASC-US,2604,0.0677,1.17
